སངས་རྒྱས་དང་བྱང་ཆུབ་སེམས་དཔའ་ཐམས་ཅད་ལ་ཕྱག་འཚལ་ལོ། ||| Homage to all the buddhas and bodhisattvas!
བདག་གིས་ནི་འཇིགས་སུ་རུང་བའི་ལས་བྱས་སོ། །བདག་གིས་ནི་ལས་མི་ཟད་པ་བྱས་ཏེ། འདི་ལྟར་བདག་གིས་འདོད་པ་ཡང་ཡོངས་སུ་སྤྱད་ལ། མི་ཡང་གསོད་དུ་བཅུག་ན། བདག་གི་འགྲོ་བ་ནི་གང་ཡིན། བདག་གི་ཚེ་ཕྱི་མ་ནི་གང་ཡིན་ཞིག་གུ། བདག་ནི་སེམས་ཅན་དམྱལ་བར་ལྟུང་བར་འགྱུར་རོ་སྙམ་ནས་ ||| thinking, ‘I have committed a horrific deed. I have committed an inexpiable deed. I have indulged in pleasure, and moreover I have caused a man to die. What kind of creature am I? What will I become in a future life? I will fall into the hell realms.’
དེའི་ལུས་ཡོངས་སུ་གདུང་བར་གྱུར་ཏེ། བདག་ནི་ཤི་ནས་གདོན་མི་ཟ་བར་སེམས་ཅན་དམྱལ་བར་འགྲོ་བར་འགྱུར་རོ་སྙམ་ནས། ||| He felt great physical pain, and he thought, ‘It is certain that when I die I will go to the hell realms.’
དེ་འདི་སྙམ་དུ་སེམས་ཏེ། བདག་སྡུག་བསྔལ་འདི་ལས་ཐར་པར་བྱེད་ནུས་པ་སུ་ཞིག་ཡོད་སྙམ་མོ། ||| Reflecting thus, he wondered, ‘Is there anyone who can liberate me from this misery?’
དེ་གཙུག་ལག་ཁང་ནས་གཙུག་ལག་ཁང་དུ་འགྲོ་ཞིང་རྒྱུ་སྟེ། ||| He wandered from temple to temple,
ཤིང་བཅད་པ་བཞིན་དུ་ས་ལ་སྒྱེལ་ནས། ཀྱི་ཧུད་ཀྱི་ཧུད་བདག་ནི་སེམས་ཅན་དམྱལ་བ་པར་གྱུར་ཏོ་ཞེས་ཚིག་ཏུ་སྨྲའོ། ||| and would collapse to the ground like a felled tree, weeping, ‘Oh no! Oh no! I have become a sentient being of the hell realms.’
དེའི་ཚེ་གཙུག་ལག་ཁང་གངས་ཞེས་བྱ་བ་ཞིག་ཡོད་དེ། ||| “At that time, there was a temple called Snow Temple.
དེ་གཙུག་ལག་ཁང་དེ་ག་ལ་བར་སོང་སྟེ་ཕྱིན་ནས། གཙུག་ལག་ཁང་གི་སྒོར་སོང་སྟེ། ། ||| went to that temple and when he reached the entrance,
ས་ལ་སྒྱེལ་ནས་ཀྱི་ཧུད་ཀྱི་ཧུད་བདག་ནི་སེམས་ཅན་དམྱལ་བ་པར་གྱུར་ཏོ་ཞེས་ཚིག་ཏུ་སྨྲའོ། ||| he fell to the ground and wept, ‘Oh no! Oh no! I have become a sentient being of the hell realms.’
དེ་ནས་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་འཇིགས་སྒྲོལ་གཙུག་ལག་ཁང་དེའི་ནང་དུ་འགྲོ་བས་དགེ་སློང་དེ་ས་ལ་སྒྱེལ་བ་མཐོང་ནས་དེས་དེ་ལ་སྨྲས་པ། ། ||| “The bodhisattva mahāsattva Liberator from Fear came into the temple, and when he saw the monk crumpled on the ground, he asked him,
དགེ་སློང་ཁྱོད་ཅིའི་ཕྱིར་ས་ལ་སྒྱེལ། དེས་དེ་ལ་སྨྲས་པ། ། ||| ‘Monk, why have you fallen to the ground?’ “The monk replied,
བདག་ནི་སེམས་ཅན་དམྱལ་བ་པར་གྱུར་ཏོ། ||| ‘I have become a sentient being of the hell realms.
བདག་གིས་ནི་འཇིགས་སུ་རུང་བའི་ལས་བྱས་ཏེ། བདག་གིས་འཁྲིག་པ་ཡང་བྱས་ལ། ། ||| I have committed a horrific deed. I have engaged in sexual intercourse,
མི་ཡང་བསད་དོ། ། ||| and also killed a person.’
དེ་ནས་བྱང་ཆུབ་སེམས་དཔའ་འཇིགས་སྒྲོལ་གྱིས་དགེ་སློང་དཔས་བྱིན་དེ་ལ་སྨྲས་པ། ||| “But the bodhisattva Liberator from Fear said to the monk Vīradatta,
དགེ་སློང་མ་འཇིགས་ཤིག་དང་། ||| ‘Monk, do not be afraid.
ངས་ཁྱོད་འཇིགས་པ་མེད་པར་བྱའོ། ། ||| I shall bring an end to your fear.’
དེ་ནས་དགེ་སློང་དཔས་བྱིན་དེས་འཇིགས་པ་མེད་པའི་སྒྲ་ཐོས་ནས། དགའ་ཞིང་མགུ་ལ་ཡི་རངས་པར་གྱུར་ཏོ། ། ||| “When the monk Vīradatta heard these words of reassurance he was overjoyed and happy.
དེ་ནས་བྱང་ཆུབ་སེམས་དཔའ་འཇིགས་སྒྲོལ་གྱིས་དགེ་སློང་དཔས་བྱིན་དེ་ས་ལས་བསླངས་ནས་ལག་པ་གཡས་པ་ནས་བཟུང་ནས་ནགས་སྟུག་པོ་ཞིག་གི་ནང་དུ་སོང་ནས། དེ་ནགས་སྟུག་པོ་དེར་འདུག་གོ། ། ||| The bodhisattva Liberator from Fear helped the monk Vīradatta up from the ground, took him by his right hand, and they went into a thick forest, where they remained.
དེ་ནས་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་འཇིགས་སྒྲོལ་ཏ་ལའི་སྲིད་ཙམ་གྱི་ནམ་མཁའ་ལ་འདུག་ནས་དགེ་སློང་དེ་ལ་འདི་སྐད་ཅེས་སྨྲས་སོ། ། ||| “The bodhisattva mahāsattva Liberator from Fear then hovered in space at the height of a palm tree, and asked the monk,
དགེ་སློང་ཁྱོད་ང་ལ་ཡིད་ཆེས་སམ། ||| ‘Monk, do you trust me?’
དེ་ནས་དགེ་སློང་དེས་ཐལ་མོ་སྦྱར་ནས་ཚིག་ཏུ་སྨྲས་པ། ||| “The monk joined his palms and said these words:
བདག་ནི་བཅོམ་ལྡན་འདས་དང་མཇལ་ཏོ། ། ||| ‘I have met the Bhagavān.
བདག་ནི་བདེ་བར་གཤེགས་པ་དང་མཇལ་ཏོ། ། ||| I have met the Sugata.’
དེ་ནས་དེའི་ཚེ་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་འཇིགས་སྒྲོལ་སངས་རྒྱས་ཐམས་ཅད་ཀྱི་ཡུལ་ལ་འཇུག་པའི་སྒོ་དེ་བཞིན་གཤེགས་པའི་ཡེ་ཤེས་ཀྱི་ཕྱག་རྒྱ་ཞེས་བྱ་བའི་ཏིང་ངེ་འཛིན་ལ་སྙོམས་པར་ཞུགས་སོ། ། ||| “At that moment, the bodhisattva mahāsattva Liberator from Fear entered the samādhi called the exalted wisdom mudrā of the tathāgatas, the entrance gate to the domain of all buddhas
དེ་ཏིང་ངེ་འཛིན་ལ་སྙོམས་པར་ཞུགས་མ་ཐག་ཏུ་དེའི་ལུས་ལས་དེ་བཞིན་གཤེགས་པའི་སྐུ་གསེར་གྱི་མདོག་ཅན་སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་ཅུ་རྩ་གཉིས་མངའ་བ་དེ་དག་ཕྱུང་ངོ་། ། ||| No sooner had he entered that samādhi than golden forms of tathāgatas endowed with the thirty-two marks of a buddha emerged from his body.
དེ་བཞིན་གཤེགས་པའི་སྐུ་དེ་དག་གིས་ཀྱང་ནགས་སྟུགས་པོ་དེ་དག་ཐམས་ཅད་ཁྱབ་པར་གྱུར་ཏེ། ། ||| The forms of those tathāgatas pervaded the entire forest.
དེ་བཞིན་གཤེགས་པའི་སྐུ་དེ་དག་གིས་གསུང་འཐུན་པར་ཚིགས་སུ་བཅད་པ་འདི་དག་གསུངས་སོ། ། ||| Those tathāgatas spoke these verses that accord with enlightened speech:
ཆོས་རྣམས་འདི་དག་གཟུགས་བརྙན་འདྲ་བ་སྟེ། ||| “ ‘All these phenomena are like reflections,
ཆུ་ནང་ཟླ་བ་སྣང་ལ་མེད་པ་བཞིན། ། ||| Just as the moon appears in water, yet is not there.
བྱིས་པའི་སེམས་ནི་རྨོངས་ཤིང་སྐྲག་གྱུར་ནས། ། ||| Immature minds have become dim and afraid,
འདོད་ཆགས་དུག་དང་དེ་བཞིན་ཞེ་སྡང་རྟོག ། ||| Thus creating toxic thoughts of lust and hate.
ཆོས་རྣམས་མཁའ་འདྲ་རྟག་ཏུ་དག་ཅིང་གསལ། ། ||| “ ‘All phenomena are like space, ever pure and clear, Beyond suffering,
མྱ་ངན་འདས་ཤིང་གནས་མེད་ཞི་བ་ཡིན། ། ||| nondwelling, and peaceful.
འདི་ན་ཚོར་བ་པོ་དང་བྱེད་པ་མེད། ། ||| There is no one who feels or performs actions.
ཆོས་རྣམས་འདི་དག་ཞི་གསོག་སྙིང་པོ་མེད། ། ||| All things are peace, unreal, and without essence.
ནང་དུ་བཙལ་ཀྱང་འདོད་ཆགས་མ་རྙེད་དེ། ||| “ ‘When examined from within, lust cannot be found,
ཞེ་སྡང་སུས་ཀྱང་རྙེད་པར་མ་གྱུར་ན། ། ||| Nor has anyone ever discovered hate.
བྱིས་པའི་སྐྱེ་བོ་དག་ནི་ཆགས་སྙམ་སེམས། ། ||| Immature ones believe that they are attached,
སུ་ཡང་འདི་ན་ཆགས་པར་གྱུར་པ་མེད། ། ||| Yet there is no one who has ever been so.
རྨི་ལམ་དུ་ནི་བདག་གི་གཟུགས་མཐོང་སྙམ། ། ||| “ ‘In dreams they believe in the forms that they see;
དེ་ལ་ཆགས་ཤིང་སྡང་ལ་རྨོངས་པར་གྱུར། ||| With liking and disliking their minds grow dull.
མཚོན་ཆ་ཐོགས་ཤིང་གསད་པར་གསོལ་པ་ན། ། ||| Wielding weapons and striving to kill,
གསོད་པ་པོ་དང་མཚོན་ཆ་ཅི་ཡང་མེད། ། ||| When in fact the weapon and killer do not exist,
དེ་བཞིན་འདི་ན་བྱིས་པ་འདོད་པ་སྤྱོད། །ཐབ་མོ་དག་ཀྱང་འགྱེད་ཅིང་གསོད་པར་བྱེད། ། ||| “ ‘In this way, immature ones engage in lust, Combat, resistance, and also butchery.
གཏི་མུག་དབང་གིས་སྐྲག་ཅིང་རྨོངས་པར་གྱུར། ། ||| Their minds deluded, they are frightened and dull;
བདག་ནི་ཆགས་སོ་སྙམ་སྟེ་དགའ་བར་འཛིན། ། ||| With thoughts of “I must have this” they grasp at joy.
འཇིག་རྟེན་འདི་དག་ཐམས་ཅད་རྨི་ལམ་བཞིན། ||| “ ‘These worldly preoccupations are like dreams;
ཆོས་རྣམས་གསོག་སྟེ་སྟོང་ཞིང་སྙིང་པོ་མེད། ། ||| Such phenomena are worthless, void, of no essence.
སྨིག་རྒྱུ་འདྲ་ཞིང་སྤྲིན་དང་མཚུངས་པ་སྟེ། ||| Like a mirage and similar to a cloud,
འདོད་ཆགས་མཚན་ཉིད་མེད་ཅིང་གཏི་མུག་ཞི། ། ||| Lust is without sign and delusion is peace.
ཆོས་རྣམས་འདི་དག་རྩྭ་དང་རྩིག་པ་བཞིན། ། ||| “ ‘Phenomena resemble grass straws and walls.
སེམས་ནི་ནང་ན་མེད་ཅིང་ཕྱི་རོལ་མེད། ། ||| Mind can be found neither inside nor outside.
འདོད་ཆགས་སྲོག་དང་སེམས་ཅན་གསོ་བ་མིན། ||| Lust is no living creature, nor sentient person;
ཞེ་སྡང་གང་ཟག་མ་ཡིན་དངོས་པོ་མེད། ||| Hate is neither an individual nor a thing.
ཆོས་རྣམས་འདི་དག་རྐྱེན་དང་རྒྱུ་ལས་གྲུབ། ། ||| “ ‘Causes and conditions form phenomena;
སྒྱུ་དེ་ལ་ནི་རྨོངས་ཤིང་བྱེད་པ་མེད། ||| Illusions neither confuse nor act;
ཆུ་ཟླ་འདྲ་བར་བྱས་པ་མ་ཡིན་ཏེ། ། ||| Like a moon in a pool of water, they are unproduced.
ལུས་ཀྱང་མེད་དེ་འདོད་ཆགས་གསོག་ཡིན་ནོ། ། ||| The body, too, is not there; attachment to it is worthless.
སྒྱུ་མས་བསྒྲུབས་པ་ཡིན་ཏེ་སྟོང་པ་ཉིད། ། ||| “ ‘It stems from illusion and is emptiness;
བྱིས་པ་དངོས་པོར་འཛིན་པས་དཔྱད་ཅིང་བརྟགས། ། ||| Grasping at matter, immature ones dissect and construct.
སྒྱུ་མ་གསོག་སྟེ་མེད་ཅིང་སྟོང་པ་ཡིན། ། ||| Illusions are worthless, absent, empty;
འདི་ན་འདོད་ཆགས་ཞེ་སྡང་གཏི་མུག་མེད། ། ||| There is no lust, hatred, and ignorance.
ཆོས་འདི་ཐམས་ཅད་མཚན་ཉིད་མེད་པ་སྟེ། ། ||| “ ‘All phenomena are void of attributes;
རྩ་བ་མི་དམིགས་གཟོད་ནས་རབ་ཏུ་ཞི། ||| With no root seen, they are at peace from the first;
མཐའ་མ་གཟུང་མེད་དབེན་ཞིང་སྙིང་པོ་མེད། ||| Without end, they are void and lack all essence.
འདོད་ཆགས་འོད་གསལ་གཏི་མུག་རབ་ཏུ་ཞི། ||| Lust is clear light, ignorance is perfect peace.
འདི་ན་བྱིས་པ་གཟུགས་བརྙན་མཐོང་བ་ན། ། ||| “ ‘When childish ones see reflected images,
འདི་ནི་བདག་ཡིན་སྙམ་དུ་སེམས་པར་བྱེད། ||| They believe in their identity as truth;
གསོག་དང་གཟུང་དུ་མེད་ལ་ཡོད་མིན་དང་། །སྙིང་པོ་མེད་པ་དེ་ལ་ལོག་པར་རྟོག །། ||| Of no worth and ungraspable, things do not exist, Yet beings wrongly view what is without essence.
ཆོས་རྣམས་འདི་དག་མིག་ཡོར་འདྲ་བ་སྟེ། །། ||| “ ‘These phenomena, optical illusions—
འདོད་ཆགས་གཏི་མུག་ཞེ་སྡང་གཟུང་དུ་མེད། ། ||| Lust, delusion, and hatred, all ungraspable,
སྒྱུ་མ་རྨི་ལམ་ཆུ་ཟླ་ལྟ་བུ་སྟེ། ། ||| Like mirages, dreams, and the moon in a pool of water,
འདི་ལ་སུ་ཡང་ཆགས་ཤིང་སྡང་བ་མེད། ། ||| No one should crave or hate them.
ཡུལ་འདི་དག་ནི་དུག་མེད་སྟོང་པ་སྟེ། ། ||| “ ‘They are harmless and empty.
དངོས་པོར་དམིགས་པ་ཐམས་ཅད་གཟུང་དུ་མེད། ། ||| No perception of anything can be found;
འདི་དག་བརྟགས་པའི་ཆོས་ཅན་ཡོད་མ་ཡིན། ། ||| None of these constructions exist.
དངོས་པོ་མི་དམིགས་རྩ་ནས་རབ་ཏུ་ཞི། ། ||| Things are unobservable and perfectly at peace.
སྒྱུ་མ་འདོད་ཆགས་ཞེ་སྡང་གཏི་མུག་མེད། ། ||| “ ‘Delusion, lust, and hatred do not exist.
འདི་ལ་ནམས་ཀྱང་ཡོད་པར་འགྱུར་མ་ཡིན། ། ||| These illusions will never be real.
ཆོས་རྣམས་སྒྱུ་མ་འདྲ་ཞིང་རྨི་ལམ་འདྲ། ། ||| All phenomena, like illusions or dreams,
ཐོག་མ་མི་དམིགས་ཐམས་ཅད་ཡོད་མ་ཡིན། ། ||| With no apparent origin—none exist.
ཇི་ལྟར་ཆུ་ལ་ཟླ་བ་སྣང་བཞིན་དུ། །དེར་ནི་ནམས་ཀྱང་ཞུགས་པར་གྱུར་པ་མེད། ། ||| “ ‘Likewise, though it is seen in a pool, The moon never enters any water.
དེ་བཞིན་བྱིས་པ་སྡང་ཞིང་ཆགས་གྱུར་ཀྱང་། །འདི་ན་འདོད་ཆགས་མེད་ཅིང་ཞེ་སྡང་མེད། ། ||| Just so, though the infantile hate and lust, Their hatred and desire are never real.
འདོད་ཆགས་གཟུང་དུ་མེད་ཅིང་ཞེ་སྡང་མེད། ། ||| “ ‘Lust cannot be grasped and hate does not exist.
གཏི་མུག་འོད་གསལ་རྐྱེན་རྣམས་སྟོང་པ་སྟེ། ། ||| Ignorance is clear light, conditions are empty.
སེམས་ཅན་དམིགས་སུ་མེད་ཅིང་སྲོག་ཀྱང་མེད། ། ||| Beings are not perceived and there is no life.
ཆོས་འདི་གསོག་སྟེ་ཞི་ལ་སྙིང་པོ་མེད། ། ||| All things are of no import, peaceful, and without essence.
མིག་ཀྱང་མེད་དེ་རྣ་བ་མེད་པ་ཡིན། ། ||| “ ‘There are no eyes, nor are there ears.
སྣ་ཡང་མི་སྣང་ལྕེ་ཡང་དེ་བཞིན་ཏེ། ། ||| The nose cannot be found, nor can the tongue;
ནམ་མཁའ་ལ་ནི་ཇི་ལྟར་མཐའ་མེད་ཅིང་། །ཟད་པར་མི་འགྱུར་སྐྱེ་བ་མེད་པ་བཞིན། ། ||| “ ‘Space is boundless, limitless, endless, Inexhaustible, and unproduced.
འདི་དག་བེམས་པོའི་ཆོས་ཅན་སྙིང་པོ་མེད། ། ||| Nothing material has any essence.
བྱིས་པའི་སྐྱེ་བོ་རྨོངས་བྱེད་མྱོས་པར་བྱེད། ། ||| Intoxicated, the childish are confused.
ཆོས་རྣམས་འདི་དག་ཐམས་ཅད་དེ་བཞིན་ཏེ། ། ||| So, too, are all phenomena—
ནམ་མཁའི་ཆུ་ལྟར་དག་ཅིང་རྣམ་པར་དག ། ||| They are like rain in the sky, pristine and crystal clear.
ཆོས་རྣམས་རྣམ་པ་སྣ་ཚོགས་བརྟགས་པ་སྟེ། ། ||| “ ‘Manifold phenomena are all fabricated,
བརྟགས་ན་དེ་ཡང་ནམས་ཀྱང་ཡོད་མ་ཡིན། ། ||| But none of those fabrications are ever real.
ཤེས་ལྡན་དངོས་དང་དངོས་མིན་རྣམ་འཇིག་ཅིང་། །ཆོས་ཉིད་འདི་དག་ཐམས་ཅད་ཞི་བར་མཐོང་། །ཐམས་ཅད་མ་སྐྱེས་གཟུང་དུ་མེད་པར་མཐོང་། ། ||| “ ‘The wise do not think of real and unreal, But see the true nature of all things as peace, Unarisen and ungraspable.
བྱིས་པ་ཕུང་པོ་འདི་དག་འདྲ་བར་འཛིན། ། ||| The infantile grasp at the skandhas like that, too,
དེ་ཡང་དེ་ལ་ནམས་ཀྱང་ཡོད་མ་ཡིན། ། ||| But none of them, either, are ever real.
དེ་ཡི་ལུས་ནི་ནམས་ཀྱང་ཡོད་པ་མིན། ། ||| Nor have their own bodies ever existed.
ཆོས་རྣམས་འོད་གསལ་གྲོལ་ཞིང་རབ་ཏུ་གྲོལ། །ཞི་ཞིང་མི་གནས་མྱ་ངན་འདས་གྱུར་ལ། ། ||| “ ‘All things are luminous, unfettered and free, Peaceful, nonabiding, beyond misery;
དེ་ལ་ནམས་ཀྱང་གཟུང་དུ་མེད་པ་སྟེ། ། ||| None of them can be seized.
ཤེས་ལྡན་དེ་ལྟར་རྟོགས་ན་གྲོལ་བར་འགྱུར། ། ||| When they know this, the wise will be free.’
དེ་ནས་ནགས་ཁྲོད་དེར་བྱང་ཆུབ་སེམས་དཔའ་འཇིགས་སྒྲོལ་ལས་ཆོས་མཉན་པའི་ཕྱིར་ལྷའི་བུ་བཞི་ཁྲི་ཉིས་སྟོང་ལྷགས་པར་གྱུར་པ་དེ་དག་གིས་ཚིགས་སུ་བཅད་པ་བསྟན་པ་དེ་དག་ཐོས་ནས་མི་སྐྱེ་བའི་ཆོས་ལ་བཟོད་པ་ཐོབ་པར་གྱུར་ཏོ། ། ||| “In order to hear the teaching of the bodhisattva Liberator from Fear, forty-two thousand sons of gods assembled in the forest, and upon hearing these verses of teachings, they attained patient forbearance in seeing all phenomena as nonarising.
དགེ་སློང་དཔས་བྱིན་དེ་ཡང་ཀུན་ནས་དཀྲིས་པ་དང་བྲལ་བར་གྱུར་ཏེ། ||| The monk Vīradatta also became completely free of fetters, and
དེ་བཞིན་གཤེགས་པའི་སྤྲུལ་པ་བཀོད་པ་དེ་དག་མཐོང་ནས་བྱང་ཆུབ་ཀྱི་ཚུལ་དང་ལྡན་པའི་སེམས་ཀྱིས་ཆོས་ཀྱི་རང་བཞིན་རབ་ཏུ་རྣམ་པར་འབྱེད་པས་མི་སྐྱེ་བའི་ཆོས་ལ་བཟོད་པ་ཐོབ་པར་གྱུར་ཏོ། ། ||| seeing with a genuine mind of enlightenment the array of the tathāgata’s emanations, he fully recognized the nature of this teaching and attained patient forbearance in seeing all phenomena as nonarising.
འཇམ་དཔལ་ཁྱོད་ཀྱིས་དེའི་ཚེ་དེའི་དུས་ན་བྱང་ཆུབ་སེམས་དཔའ་འཇིགས་སྒྲོལ་ཞེས་བྱ་བ་དེ་གཞན་ཞིག་ཡིན་པ་སྙམ་ན་དེ་ལྟར་མི་བལྟའོ། ། ||| “Mañjuśrī, should you wonder whether at that time the bodhisattva Liberator from Fear was someone else, you will not find it so.
དེ་ཅིའི་ཕྱིར་ཞེ་ན། བྱང་ཆུབ་སེམས་དཔའ་བྱམས་པ་དེའི་ཚེ་དེའི་དུས་ན་བྱང་ཆུབ་སེམས་དཔའ་འཇིགས་སྒྲོལ་ཞེས་བྱ་བར་གྱུར་ཏོ། ། ||| Why? Because the bodhisattva Maitreya was the bodhisattva Liberator from Fear at that time.
འཇམ་དཔལ་ཁྱོད་ཀྱིས་དེའི་ཚེ་དེའི་དུས་ན་དགེ་སློང་དཔས་བྱིན་ཞེས་བྱ་བ་དེ་གཞན་ཞིག་ཡིན་པ་སྙམ་ན་དེ་ལྟར་མི་བལྟའོ། ། ||| Mañjuśrī, should you wonder whether at that time the monk Vīradatta was someone else, you will not find it so.
དེ་ཅིའི་ཕྱིར་ཞེ་ན། དེ་བཞིན་གཤེགས་པ་རིན་ཆེན་ཟླ་བ་བྱང་ཆུབ་ཀྱི་སྤྱད་པ་སྤྱོད་པ་དེ། དེའི་ཚེ་དེའི་དུས་ན་དགེ་སློང་དཔས་བྱིན་ཞེས་བྱ་བར་གྱུར་ཏོ། ། ||| Why? Because the Tathāgata Jewel Moon Performing Enlightened Actions was the monk Vīradatta at that time.”
དེ་ནས་བཅོམ་ལྡན་འདས་ལ་འཇམ་དཔལ་གཞོན་ནུར་གྱུར་པས་འདི་སྐད་ཅེས་གསོལ་ཏོ། །བཅོམ་ལྡན་འདས་དགེ་སློང་དཔས་བྱིན་དེ་བྱང་ཆུབ་ཏུ་མངོན་པར་རྫོགས་པར་སངས་རྒྱས་ལགས་སམ། ། ||| At this, Youthful Mañjuśrī asked the Bhagavān, “Bhagavān, did the monk Vīradatta attain manifest complete enlightenment?”
དེ་ནས་བཅོམ་ལྡན་འདས་ལ་འཇམ་དཔལ་གཞོན་ནུར་གྱུར་པས་འདི་སྐད་ཅེས་གསོལ་ཏོ། ། ||| Youthful Mañjuśrī asked the Bhagavān,
བཅོམ་ལྡན་འདས་དགེ་སློང་དཔས་བྱིན་དེ་བྱང་ཆུབ་ཏུ་མངོན་པར་རྫོགས་པར་སངས་རྒྱས་ལགས་སམ། ||| “Bhagavān, did the monk Vīradatta attain manifest complete enlightenment?”
བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ། ||| The Bhagavān replied,
འཇམ་དཔལ་མངོན་པར་རྫོགས་པར་སངས་རྒྱས་ཟིན་ཏེ། ||| “Mañjuśrī, he attained manifest complete enlightenment
དེ་ནི་ནུབ་ཕྱོགས་ལོགས་སུ་སངས་རྒྱས་ཀྱི་ཞིང་འདི་ནས་སངས་རྒྱས་ཀྱི་ཞིང་གང་གཱའི་ཀླུང་གི་བྱེ་མ་སྙེད་འདས་པ་ན། འཇིག་རྟེན་གྱི་ཁམས་འོད་ཟེར་རྟག་པ་ཞེས་བྱ་བ་དེར་དེ་བཞིན་གཤེགས་པ་རིན་ཆེན་ཟླ་བ་ཞེས་བྱ་བར་གྱུར་ཏོ། ། ||| and became the Tathāgata Jewel Moon in the West, as many buddhafields beyond this buddhafield as there are sand grains in the river Ganges, in a world system called Eternal Light.
འཇམ་དཔལ་ཆོས་འདི་དག་གི་སྒྲུབ་པ་བྱེད་པ་དག་ཇི་ཙམ་འདོད་པ་དག་ཀྱང་ཡོངས་སུ་ལོངས་སྤྱད་ལ། སྲོག་གི་བར་ཆད་ཀྱང་བྱས་བཞིན་དུ་མི་སྐྱེ་བའི་ཆོས་ལ་བཟོད་པ་ཐོབ་པར་གྱུར་པ་ལ་ལྟོས། ||| “Mañjuśrī, consider how someone who practiced this Dharma teaching attained patient forbearance in seeing all phenomena as nonarising despite having partaken of all that he desired and even having interrupted another’s life.
དེ་ཅིའི་ཕྱིར་ཞེ་ན། འདི་ལྟར་དེས་ཁམས་གསུམ་པ་ཐམས་ཅད་ཡང་དག་པ་མ་ཡིན་པར་ཤེས་ཤིང་སེམས་ཅན་ཐམས་ཅད་མིག་ཡོར་དང་འདྲ་བར་ཤེས་པའི་ཕྱིར་རོ། ། ||| How could that be? It was because he understood that everything in the three realms is untrue, and that all sentient beings are like optical illusions.
འཇམ་དཔལ་སྒྱུ་མ་ལྟ་བུའི་སེམས་ལ་གནས་པ་ལ་ནི་ཆོས་གང་ལ་ཡང་སྒྲིབ་པ་མེད་དོ། ། ||| Mañjuśrī, when one abides in the illusion-like mind there is no obscuration with respect to any phenomenon.
འཇམ་དཔལ་ཡང་བྱིས་པ་སོ་སོའི་སྐྱེ་བོ་རྣམས་ནི་རང་གི་རྟོག་པས་སེམས་ཅན་དམྱལ་བ་དང་། དུད་འགྲོའི་སྐྱེ་གནས་དང་། གཤིན་རྗེའི་འཇིག་རྟེན་དུ་ལྟུང་བར་འགྱུར་ཏེ། ||| Further, Mañjuśrī, childish ordinary beings fall into the hell realms, or into birth as an animal, or into the realm of the Lord of Death due to their own discursive thoughts.
མེད་པའི་ཆོས་རྣམས་ལ་ཡོངས་སུ་བརྟགས་པས་སྡུག་བསྔལ་འབུམ་ཕྲག་མང་པོ་ཉམས་སུ་མྱོང་བར་འགྱུར་རོ། ། ||| Imagining nonexistent phenomena, they experience infinite suffering.”
བཅོམ་ལྡན་འདས་བྱང་ཆུབ་སེམས་དཔའ་གང་ཆོས་ཀྱི་རྣམ་གྲངས་འདི་འཛིན་པ་དང་། འཆང་བ་དང་། ཀུན་ཆུབ་པར་བགྱིད་པ་དང་། བསྟི་སྟང་བགྱིད་པ་དེས་ཚེ་འདི་ཉིད་ལ་ཡོན་ཏན་ཇི་སྙེད་ཅིག་ཐོབ་པར་འགྱུར་ལགས། ||| “Bhagavān, what qualities will a bodhisattva who comprehends, upholds, perfectly masters, and honors this Dharma discourse obtain in this very life?”
འཇམ་དཔལ་འདི་ཇི་སྙམ་དུ་སེམས། ཉི་མའི་དཀྱིལ་འཁོར་ཤར་བ་ན་འཛམ་བུའི་གླིང་པའི་མི་རྣམས་ལ་ཡོན་ཏན་གྱི་ཕན་ཡོན་ཇི་ཙམ་དུ་འགྱུར། ། ||| “Mañjuśrī, what do you think? How beneficial is it to the people of Jambudvīpa when the sun rises?”
འཇམ་དཔལ་གྱིས་གསོལ་པ། བཅོམ་ལྡན་འདས་ཡོན་ཏན་གྱི་ཕན་ཡོན་དཔག་ཏུ་མ་མཆིས་ཤིང་སྣང་བ་ཚད་མ་མཆིས་པར་འགྱུར་ཏེ། ||| “Bhagavān,” answered Mañjuśrī, “the benefit is inconceivable; there is boundless light.
དེས་ནི་མི་རྣམས་སུག་ལས་བགྱིད་པར་འགྱུར་ལགས་སོ། ། ||| It allows people to engage in activities.”
འཇམ་དཔལ་དེ་བཞིན་དུ་ཆོས་ཀྱི་རྣམ་གྲངས་འདིས་ནི་བྱང་ཆུབ་སེམས་དཔའ་དེའི་ཉོན་མོངས་པ་ཐམས་ཅད་བསལ་ནས། ||| “Mañjuśrī, likewise, through this Dharma discourse, all the bodhisattva’s afflictions will be dispelled and
ཤེས་རབ་ཀྱི་སྣང་བ་ཚད་མེད་པ་སྐྱེད་པར་བྱེད་དོ། ||| the boundless light of exalted wisdom will arise.
